SOC_g_kg,log_SOC,depth_bin
12.47099768,2.600539054494606,0-20cm
3.07424594,1.404685684171041,0-20cm
5.394431555,1.8554275421041846,20-50cm
5.220417633,1.8278370480661914,50-100cm
5.162412993,1.818468420486176,50-100cm
5.684454756,1.899784644923856,50-100cm
12.81902552,2.6260463035524015,0-20cm
4.582366589,1.7196128063722729,0-20cm
2.784222738,1.3308405125650895,50-100cm
4.002320186,1.6099018420021345,>100cm
4.408352668,1.6879445488925413,>100cm
3.596287703,1.5252489565912695,>100cm
8.816705336,2.284085560572831,0-20cm
7.540603248,2.1448316432448467,0-20cm
4.75638051,1.7503088935114712,20-50cm
1.218097448,0.7966498230397037,50-100cm
1.276102088,0.8224643693882208,50-100cm
10.55684455,2.4472778631803367,0-20cm
17.05336427,2.893332053560734,0-20cm
25.40603248,3.2735924870797324,20-50cm
19.48955916,3.01991544713405,20-50cm
6.3225058,1.9909525917986457,50-100cm
0.522041763,0.42005269861625594,50-100cm
11.25290023,2.505762662438444,0-20cm
19.19953596,3.0056596318660644,0-20cm
17.40139211,2.91242631990518,20-50cm
13.51508121,2.6751881923627674,50-100cm
1.218097448,0.7966498230397037,50-100cm
5.916473318,1.9339060035937803,0-20cm
1.798143852,1.0289562873591707,0-20cm
0.580046404,0.4574542162278497,20-50cm
0.348027842,0.29864266657948874,50-100cm
0.464037123,0.3811977724580676,>100cm
23.20185615,3.1864293306345375,0-20cm
20.35962877,3.061502634259318,20-50cm
13.86310905,2.6988822401512125,20-50cm
15.13921114,2.7812517855630654,50-100cm
7.77262181,2.171635713816278,50-100cm
11.71693735,2.5429347545501044,>100cm
9.860788863,2.3851589511862823,0-20cm
4.350348028,1.677161610754745,20-50cm
3.886310905,1.586437602616289,20-50cm
4.872389791,1.7702616704101632,50-100cm
6.380510441,1.9988428016677164,0-20cm
4.408352668,1.6879445488925413,0-20cm
4.002320186,1.6099018420021345,20-50cm
2.958236659,1.3757986379648754,50-100cm
3.13225058,1.4188221931746843,50-100cm
8.932714617,2.295833816024146,0-20cm
7.076566125,2.088966797671782,0-20cm
8.120649652,2.210541035321165,20-50cm
9.280742459,2.33027248105715,50-100cm
8.410672854,2.241844455185516,50-100cm
3.306264501,1.4600708232052213,>100cm
10.55684455,2.4472778631803367,0-20cm
6.032482599,1.9505397870098125,0-20cm
4.872389791,1.7702616704101632,20-50cm
1.392111369,0.8721763939510395,0-20cm
3.770301624,1.5624095364440707,0-20cm
4.060324826,1.6214306761006323,20-50cm
3.19025522,1.4327616437735151,50-100cm
1.50812065,0.9195337276742209,50-100cm
0.812064965,0.5944670596271033,>100cm
2.958236659,1.3757986379648754,0-20cm
2.726218097,1.3153938042827849,0-20cm
3.306264501,1.4600708232052213,50-100cm
1.450116009,0.8961353740478757,50-100cm
0.928074246,0.656521704782988,>100cm
7.88863109,2.1847730545420854,0-20cm
1.682134571,0.9866129592159453,0-20cm
1.276102088,0.8224643693882208,20-50cm
0.986078886,0.6861622858814522,50-100cm
6.844547564,2.059818712628983,0-20cm
2.958236659,1.3757986379648754,20-50cm
4.292343387,1.666261132091644,50-100cm
1.044083527,0.7149495359879368,50-100cm
0.928074246,0.656521704782988,>100cm
17.05336427,2.893332053560734,0-20cm
8.990719258,2.301656587866543,0-20cm
2.030162413,1.1086162197349259,20-50cm
1.50812065,0.9195337276742209,20-50cm
19.66357309,3.028372395978888,0-20cm
19.08352668,2.99989991087623,0-20cm
30.04640371,3.4354829791272556,20-50cm
14.26914153,2.7258338982657584,50-100cm
2.204176334,1.1644550632722352,50-100cm
1.56612529,0.9423970919694907,>100cm
20.70765661,3.0776650374838193,0-20cm
16.64733179,2.870584598580355,0-20cm
131.7285383,4.888305976995539,20-50cm
98.83990719,4.603567975033346,50-100cm
29.52436195,3.4185251172394047,>100cm
6.090487239,1.9587540601856084,>100cm
25.40603248,3.2735924870797324,0-20cm
17.74941995,2.931162815937892,0-20cm
21.80974478,3.127187847281486,20-50cm
20.99767981,3.0909369846148653,50-100cm
40.6612529,3.729571509792506,0-20cm
16.82134571,2.880396936026427,0-20cm
7.134570766,2.096122975419075,20-50cm
78.0162413,4.3696534174130495,0-20cm
21.9837587,3.1347878230141504,0-20cm
8.642691415,2.266200262082887,20-50cm
58.12064965,4.0795802652466895,0-20cm
76.27610209,4.347384749838188,0-20cm
61.774942,4.1395559811085345,20-50cm
24.36194896,3.2332499783510977,0-20cm
19.14153132,3.0027839181636504,0-20cm
15.6612529,2.8130858379926442,20-50cm
12.9350348,2.634406158239728,50-100cm
11.65893271,2.538363109054814,50-100cm
8.990719258,2.301656587866543,0-20cm
5.974477958,1.94225748017524,0-20cm
3.944315545,1.5982385419455967,20-50cm
2.030162413,1.1086162197349259,50-100cm
1.62412993,0.9647493858620633,50-100cm
9.570765661,2.3580922344394004,0-20cm
10.55684455,2.4472778631803367,0-20cm
10.49883991,2.442246152889434,20-50cm
8.584686775,2.2601666972990686,20-50cm
5.568445476,1.882277195063256,50-100cm
9.454756381,2.3470570309352685,50-100cm
10.49883991,2.442246152889434,0-20cm
8.584686775,2.2601666972990686,0-20cm
2.262180974,1.1823959821203476,20-50cm
1.160092807,0.7701511869767564,50-100cm
0.928074246,0.656521704782988,50-100cm
0.928074246,0.656521704782988,50-100cm
15.71925754,2.8165612011682097,0-20cm
3.480278422,1.4996851922636585,0-20cm
2.204176334,1.1644550632722352,20-50cm
1.856148492,1.0494740361229478,50-100cm
31.96055684,3.4953115993160377,0-20cm
4.408352668,1.6879445488925413,0-20cm
1.740139211,1.0080087260436568,20-50cm
1.856148492,1.0494740361229478,50-100cm
1.798143852,1.0289562873591707,50-100cm
11.48491879,2.5245214191050547,0-20cm
5.278422274,1.8371187186617233,0-20cm
2.030162413,1.1086162197349259,20-50cm
25.40603248,3.2735924870797324,0-20cm
3.480278422,1.4996851922636585,0-20cm
1.914153132,1.069579256838409,20-50cm
1.102088167,0.7429312159138453,50-100cm
2.262180974,1.1823959821203476,0-20cm
0.928074246,0.656521704782988,0-20cm
45.35962877,3.8364290108898786,0-20cm
9.39675174,2.341493424669005,0-20cm
7.77262181,2.171635713816278,20-50cm
4.582366589,1.7196128063722729,50-100cm
8.352668213,2.2356616729645467,0-20cm
5.626450116,1.8910692333543266,0-20cm
10.84686775,2.4720635077466433,0-20cm
8.352668213,2.2356616729645467,0-20cm
10.15081206,2.4115123257473896,0-20cm
8.004640371,2.1977400412396495,20-50cm
11.89095128,2.5565256140728625,0-20cm
3.654292343,1.5377898783348827,0-20cm
4.234338747,1.6552405224951414,20-50cm
8.526682135,2.254096507520187,50-100cm
23.08584687,3.1816244011829378,>100cm
13.45707657,2.671184022708489,0-20cm
5.452436195,1.8644577641463982,20-50cm
2.610208817,1.2837656147162086,20-50cm
1.914153132,1.069579256838409,50-100cm
7.77262181,2.171635713816278,0-20cm
5.800464037,1.916990850589062,0-20cm
6.728538283,2.044919748081826,20-50cm
2.668213457,1.2997047470848513,50-100cm
1.218097448,0.7966498230397037,50-100cm
16.64733179,2.870584598580355,0-20cm
13.45707657,2.671184022708489,0-20cm
29.23433875,3.408978323137083,0-20cm
13.74709977,2.6910464376897374,20-50cm
10.20881671,2.4167006748667217,0-20cm
13.05104408,2.642696704762546,20-50cm
11.83294664,2.5520158202236005,20-50cm
4.75638051,1.7503088935114712,50-100cm
4.408352668,1.6879445488925413,50-100cm
6.786542923,2.052396977427628,>100cm
15.71925754,2.8165612011682097,0-20cm
4.176334107,1.6440971043812276,20-50cm
2.784222738,1.3308405125650895,50-100cm
2.900232019,1.361036043417301,50-100cm
22.73781903,3.1670695159638345,0-20cm
10.15081206,2.4115123257473896,0-20cm
4.930394432,1.780090725468795,20-50cm
3.248259861,1.4465094546204627,50-100cm
6.26450116,1.9829996312098825,0-20cm
1.160092807,0.7701511869767564,0-20cm
0.638051044,0.4935071473385028,20-50cm
1.798143852,1.0289562873591707,50-100cm
3.886310905,1.586437602616289,>100cm
7.77262181,2.171635713816278,0-20cm
2.900232019,1.361036043417301,0-20cm
0.870069606,0.6259756526336497,0-20cm
0.754060325,0.5619332861749915,50-100cm
5.916473318,1.9339060035937803,50-100cm
0.580046404,0.4574542162278497,0-20cm
0.174013921,0.1604285790868798,20-50cm
0.522041763,0.42005269861625594,50-100cm
10.78886311,2.467155281570677,0-20cm
7.77262181,2.171635713816278,0-20cm
0.812064965,0.5944670596271033,0-20cm
4.988399072,1.7898241096272645,20-50cm
5.278422274,1.8371187186617233,50-100cm
3.07424594,1.404685684171041,50-100cm
7.482598608,2.138016842483422,0-20cm
2.610208817,1.2837656147162086,0-20cm
24.4199536,3.2355344404252597,0-20cm
5.104408353,1.809011190990897,20-50cm
25.17401392,3.264767083458623,0-20cm
24.01392111,3.2194325142878886,0-20cm
31.96055684,3.4953115993160377,20-50cm
17.5,2.917770732084279,0-20cm
10.0,2.3978952727983707,0-20cm
5.9,1.9315214116032138,20-50cm
8.3,2.2300144001592104,20-50cm
2.5,1.252762968495368,50-100cm
4.6,1.7227665977411035,0-20cm
22.1,3.139832617527748,20-50cm
2.7,1.308332819650179,20-50cm
1.5,0.9162907318741551,50-100cm
4.6,1.7227665977411035,0-20cm
2.5,1.252762968495368,0-20cm
9.1,2.312535423847214,20-50cm
6.5,2.0149030205422647,50-100cm
3.9,1.589235205116581,>100cm
14.2,2.7212954278522306,0-20cm
10.9,2.4765384001174837,0-20cm
4.9,1.7749523509116738,20-50cm
7.0,2.0794415416798357,50-100cm
10.1,2.4069451083182885,>100cm
4.2,1.6486586255873816,>100cm
5.9,1.9315214116032138,0-20cm
9.6,2.3608540011180215,20-50cm
10.5,2.4423470353692043,50-100cm
8.0,2.1972245773362196,50-100cm
6.0,1.9459101490553132,50-100cm
5.5,1.8718021769015913,50-100cm
12.9,2.631888840136646,0-20cm
11.5,2.5257286443082556,20-50cm
12.9,2.631888840136646,20-50cm
4.7,1.7404661748405046,50-100cm
18.1,2.9496883350525844,0-20cm
15.9,2.827313621929028,0-20cm
21.9,3.131136910560194,20-50cm
16.6,2.8678989020441064,50-100cm
14.6,2.747270914255491,>100cm
8.9,2.2925347571405443,0-20cm
12.6,2.6100697927420065,0-20cm
9.0,2.302585092994046,20-50cm
6.2,1.9740810260220096,50-100cm
1.4,0.8754687373538999,50-100cm
11.7,2.5416019934645457,0-20cm
10.6,2.451005098112319,0-20cm
11.9,2.5572273113676265,20-50cm
12.3,2.5877640352277083,50-100cm
10.2,2.4159137783010487,>100cm
35.2,3.5890591188317256,0-20cm
29.6,3.4210000089583352,20-50cm
16.8,2.8791984572980396,20-50cm
5.8,1.916922612182061,20-50cm
7.3,2.1162555148025524,>100cm
26.0,3.295836866004329,0-20cm
10.6,2.451005098112319,20-50cm
10.6,2.451005098112319,20-50cm
9.7,2.3702437414678603,20-50cm
6.7,2.0412203288596382,50-100cm
4.0,1.6094379124341003,>100cm
53.1,3.9908341858524357,0-20cm
15.0,2.772588722239781,0-20cm
14.0,2.70805020110221,20-50cm
41.7,3.754198920234579,0-20cm
5.5,1.8718021769015913,0-20cm
71.6,4.28496492183075,20-50cm
10.9,2.4765384001174837,20-50cm
19.3,3.0106208860477417,0-20cm
8.4,2.2407096892759584,20-50cm
6.5,2.0149030205422647,20-50cm
4.3,1.667706820558076,50-100cm
3.0,1.3862943611198906,>100cm
21.6,3.1179499062782403,0-20cm
10.3,2.424802725718295,20-50cm
12.6,2.6100697927420065,20-50cm
3.4,1.4816045409242156,50-100cm
5.5,1.8718021769015913,>100cm
22.1,3.139832617527748,0-20cm
8.6,2.2617630984737906,20-50cm
8.6,2.2617630984737906,50-100cm
7.0,2.0794415416798357,50-100cm
5.8,1.916922612182061,>100cm
22.6,3.1612467120315646,0-20cm
4.0,1.6094379124341003,20-50cm
3.1,1.410986973710262,50-100cm
2.0,1.0986122886681098,>100cm
12.7,2.617395832834079,0-20cm
8.5,2.2512917986064953,20-50cm
6.1,1.9600947840472698,50-100cm
4.0,1.6094379124341003,>100cm
15.6,2.8094026953624973,0-20cm
11.1,2.4932054526026954,20-50cm
9.7,2.3702437414678603,50-100cm
5.0,1.791759469228055,>100cm
14.3,2.72785282839839,0-20cm
9.8,2.379546134130174,20-50cm
6.9,2.066862759472976,20-50cm
6.7,2.0412203288596382,50-100cm
6.5,2.0149030205422647,>100cm
15.8,2.8213788864092133,0-20cm
7.5,2.1400661634962708,0-20cm
5.6,1.8870696490323797,20-50cm
4.4,1.6863989535702288,50-100cm
2.2,1.1631508098056809,50-100cm
2.2,1.1631508098056809,>100cm
14.8,2.760009940032921,0-20cm
4.2,1.6486586255873816,20-50cm
4.4,1.6863989535702288,50-100cm
1.6,0.9555114450274363,50-100cm
1.1,0.7419373447293773,>100cm
14.0,2.70805020110221,0-20cm
5.2,1.824549292051046,20-50cm
2.8,1.33500106673234,20-50cm
1.2,0.7884573603642702,50-100cm
23.1,3.1822118404966093,0-20cm
12.5,2.6026896854443837,20-50cm
7.3,2.1162555148025524,20-50cm
4.2,1.6486586255873816,50-100cm
2.8,1.33500106673234,>100cm
46.0,3.8501476017100584,0-20cm
8.5,2.2512917986064953,0-20cm
3.7,1.547562508716013,20-50cm
2.6,1.2809338454620642,50-100cm
12.5,2.6026896854443837,0-20cm
9.7,2.3702437414678603,20-50cm
9.7,2.3702437414678603,50-100cm
7.6,2.151762203259462,50-100cm
17.3,2.9069010598473755,0-20cm
16.1,2.8390784635086144,0-20cm
6.0,1.9459101490553132,20-50cm
0.6,0.4700036292457355,50-100cm
32.2,3.502549875922443,0-20cm
9.7,2.3702437414678603,0-20cm
3.3,1.4586150226995167,20-50cm
14.1,2.714694743820879,0-20cm
11.1,2.4932054526026954,20-50cm
27.3,3.342861804649192,20-50cm
3.3,1.4586150226995167,20-50cm
43.1,3.7864597824528,0-20cm
5.3,1.840549633397487,0-20cm
3.2,1.4350845252893227,20-50cm
1.5,0.9162907318741551,20-50cm
4.0,1.6094379124341003,0-20cm
1.2,0.7884573603642702,20-50cm
11.0,2.4849066497880004,0-20cm
9.6,2.3608540011180215,0-20cm
11.6,2.533696813957432,50-100cm
3.2,1.4350845252893227,50-100cm
1.4,0.8754687373538999,50-100cm
42.7,3.7773481021015445,0-20cm
12.1,2.5726122302071057,0-20cm
4.0,1.6094379124341003,20-50cm
72.7,4.300002799195291,0-20cm
18.6,2.975529566236472,0-20cm
6.7,2.0412203288596382,20-50cm
4.8,1.7578579175523736,50-100cm
2.7,1.308332819650179,50-100cm
119.8,4.794136285500715,0-20cm
20.4,3.0633909220278057,0-20cm
5.3,1.840549633397487,20-50cm
5.1,1.8082887711792655,50-100cm
22.6,3.1612467120315646,0-20cm
15.5,2.803360380906535,0-20cm
5.7,1.9021075263969205,20-50cm
4.5,1.7047480922384253,50-100cm
4.1,1.62924053973028,50-100cm
66.8,4.216562194946349,0-20cm
39.4,3.698829784967104,50-100cm
15.2,2.785011242238338,50-100cm
60.0,4.110873864173311,0-20cm
34.3,3.563882963939251,0-20cm
16.6,2.8678989020441064,20-50cm
32.1,3.4995332823830174,0-20cm
17.5,2.917770732084279,0-20cm
9.7,2.3702437414678603,20-50cm
25.4,3.2733640101522705,0-20cm
17.7,2.928523523860541,20-50cm
12.9,2.631888840136646,50-100cm
22.8,3.169685580677429,0-20cm
11.7,2.5416019934645457,0-20cm
5.9,1.9315214116032138,20-50cm
26.8,3.3250360206965914,0-20cm
7.5,2.1400661634962708,20-50cm
5.7,1.9021075263969205,20-50cm
45.2,3.832979798087693,0-20cm
5.8,1.916922612182061,0-20cm
3.9,1.589235205116581,20-50cm
3.0,1.3862943611198906,50-100cm
34.3,3.563882963939251,0-20cm
5.4,1.8562979903656263,0-20cm
3.7,1.547562508716013,20-50cm
1.9,1.0647107369924282,50-100cm
26.8,3.3250360206965914,0-20cm
6.2,1.9740810260220096,0-20cm
5.1,1.8082887711792655,20-50cm
4.6,1.7227665977411035,20-50cm
19.8,3.0349529867072724,0-20cm
13.1,2.6461747973841225,0-20cm
9.7,2.3702437414678603,20-50cm
4.8,1.7578579175523736,50-100cm
26.0,3.295836866004329,0-20cm
5.1,1.8082887711792655,0-20cm
16.8,2.8791984572980396,20-50cm
6.3,1.9878743481543455,20-50cm
36.6,3.6270040503958487,0-20cm
8.1,2.2082744135228043,20-50cm
4.7,1.7404661748405046,50-100cm
5.9,1.9315214116032138,50-100cm
4.2,1.6486586255873816,>100cm
70.2,4.26549281841793,0-20cm
28.2,3.374168709274236,0-20cm
22.3,3.1484533605716547,0-20cm
5.1,1.8082887711792655,0-20cm
45.7,3.8437441646748516,0-20cm
104.3,4.6568134191399295,0-20cm
86.8,4.475061500641071,20-50cm
56.8,4.056988775678332,50-100cm
5.1,1.8082887711792655,>100cm
26.2,3.3032169733019514,0-20cm
6.1,1.9600947840472698,0-20cm
2.5,1.252762968495368,20-50cm
2.4,1.2237754316221157,50-100cm
1.4,0.8754687373538999,50-100cm
1.5,0.9162907318741551,50-100cm
66.2,4.207673247529104,0-20cm
16.5,2.8622008809294686,0-20cm
9.4,2.341805806147327,20-50cm
45.8,3.845883202923601,0-20cm
31.3,3.475067230228611,0-20cm
6.0,1.9459101490553132,20-50cm
11.4,2.517696472610991,50-100cm
7.6,2.151762203259462,>100cm
34.6,3.572345637857985,0-20cm
38.1,3.66612246699132,0-20cm
57.1,4.062165663857866,20-50cm
26.1,3.299533727885655,20-50cm
5.3,1.840549633397487,50-100cm
16.2,2.8449093838194073,0-20cm
13.1,2.6461747973841225,0-20cm
13.5,2.6741486494265287,20-50cm
7.7,2.1633230256605382,50-100cm
7.6,2.151762203259462,50-100cm
4.2,1.6486586255873816,0-20cm
4.0,1.6094379124341003,0-20cm
3.7,1.547562508716013,20-50cm
14.4,2.7343675094195836,0-20cm
9.4,2.341805806147327,0-20cm
7.3,2.1162555148025524,20-50cm
17.5,2.917770732084279,0-20cm
1.3,0.832909122935104,20-50cm
3.5,1.5040773967762742,50-100cm
124.0,4.8283137373023015,0-20cm
7.3,2.1162555148025524,0-20cm
2.2,1.1631508098056809,0-20cm
43.3,3.7909846770510898,0-20cm
26.4,3.3105430133940246,0-20cm
11.2,2.501435951739211,0-20cm
13.0,2.6390573296152584,20-50cm
8.874709977,2.2899769409381743,0-20cm
22.91183295,3.1743734389251164,20-50cm
14.09512761,2.7143720169157155,50-100cm
12.29698376,2.587537224545704,50-100cm
9.918793503,2.3904854791395738,50-100cm
16.53132251,2.863989138757197,0-20cm
16.12529002,2.840556319479338,0-20cm
13.97911833,2.7066571198816627,20-50cm
8.526682135,2.254096507520187,50-100cm
9.744779582,2.3744200163428864,50-100cm
17.86542923,2.937331105874106,0-20cm
20.82366589,3.0829949722513414,20-50cm
11.07888631,2.4914589953758495,20-50cm
5.568445476,1.882277195063256,50-100cm
5.626450116,1.8910692333543266,>100cm
9.106728538,2.313201393921096,0-20cm
13.34106729,2.66312725987748,0-20cm
13.34106729,2.66312725987748,20-50cm
5.046403712,1.7994636675319253,20-50cm
4.176334107,1.6440971043812276,50-100cm
14.21113689,2.7220278496974344,0-20cm
15.71925754,2.8165612011682097,0-20cm
3.422273782,1.4866539941324353,50-100cm
2.784222738,1.3308405125650895,>100cm
8.468677494,2.2479892452809844,0-20cm
8.642691415,2.266200262082887,0-20cm
12.87703016,2.6302349667669254,20-50cm
5.684454756,1.899784644923856,50-100cm
3.886310905,1.586437602616289,50-100cm
12.00696056,2.565484641863583,0-20cm
18.9675174,2.9941068232250783,0-20cm
7.656612529,2.158323483117142,20-50cm
6.090487239,1.9587540601856084,50-100cm
3.944315545,1.5982385419455967,>100cm
14.32714617,2.7296255157364815,0-20cm
12.12296984,2.5743641176565366,0-20cm
16.00928074,2.8337591209752473,20-50cm
8.294663573,2.2294404261127796,20-50cm
6.380510441,1.9988428016677164,50-100cm
13.39907193,2.6671637551994536,0-20cm
13.57308585,2.6791763925655667,0-20cm
6.032482599,1.9505397870098125,20-50cm
6.438515081,2.00667124303799,20-50cm
2.900232019,1.361036043417301,50-100cm
16.00928074,2.8337591209752473,0-20cm
22.21577726,3.144832101850459,0-20cm
17.57540603,2.9218384493151213,20-50cm
6.496519722,2.01443887577708,50-100cm
9.106728538,2.313201393921096,50-100cm
23.72389791,3.207770302602286,0-20cm
9.106728538,2.313201393921096,0-20cm
7.656612529,2.158323483117142,20-50cm
4.69837587,1.7401811991510703,50-100cm
4.930394432,1.780090725468795,50-100cm
4.872389791,1.7702616704101632,0-20cm
5.916473318,1.9339060035937803,0-20cm
3.364269142,1.4734507393046723,20-50cm
13.45707657,2.671184022708489,50-100cm
6.728538283,2.044919748081826,50-100cm
5.104408353,1.809011190990897,>100cm
4.75638051,1.7503088935114712,0-20cm
4.524361949,1.709167756391095,20-50cm
2.436194896,1.2343647242828897,20-50cm
1.740139211,1.0080087260436568,50-100cm
1.740139211,1.0080087260436568,50-100cm
62.81902552,4.156051351538912,0-20cm
7.77262181,2.171635713816278,0-20cm
5.104408353,1.809011190990897,0-20cm
1.972157773,1.0892882119202307,20-50cm
11.02088167,2.4866452766666476,0-20cm
10.44083527,2.4371889963982123,0-20cm
7.366589327,2.1242463136420437,20-50cm
7.482598608,2.138016842483422,20-50cm
4.234338747,1.6552405224951414,50-100cm
35.78886311,3.605195166491879,0-20cm
17.28538283,2.9061019882156423,0-20cm
16.35730858,2.85401366149864,20-50cm
7.656612529,2.158323483117142,20-50cm
11.25290023,2.505762662438444,50-100cm
3.886310905,1.586437602616289,50-100cm
6.380510441,1.9988428016677164,0-20cm
7.714617169,2.165001750181541,0-20cm
8.584686775,2.2601666972990686,20-50cm
11.71693735,2.5429347545501044,20-50cm
9.570765661,2.3580922344394004,0-20cm
9.512761021,2.352589854574646,0-20cm
9.454756381,2.3470570309352685,20-50cm
4.814385151,1.7603350453845883,20-50cm
5.220417633,1.8278370480661914,50-100cm
22.79582367,3.1695100892292856,0-20cm
19.66357309,3.028372395978888,0-20cm
4.060324826,1.6214306761006323,20-50cm
3.248259861,1.4465094546204627,50-100cm
13.86310905,2.6988822401512125,0-20cm
12.0649652,2.5699342353639767,20-50cm
8.468677494,2.2479892452809844,20-50cm
2.668213457,1.2997047470848513,50-100cm
5.394431555,1.8554275421041846,50-100cm
1.914153132,1.069579256838409,>100cm
2.900232019,1.361036043417301,0-20cm
5.278422274,1.8371187186617233,0-20cm
3.248259861,1.4465094546204627,20-50cm
3.07424594,1.404685684171041,50-100cm
1.218097448,0.7966498230397037,50-100cm
7.366589327,2.1242463136420437,0-20cm
7.482598608,2.138016842483422,0-20cm
6.960556845,2.0744989528115365,0-20cm
8.294663573,2.2294404261127796,20-50cm
5.510440835,1.873407170517675,50-100cm
3.19025522,1.4327616437735151,50-100cm
4.118329466,1.6328281096398902,0-20cm
9.802784223,2.3798038993317956,0-20cm
8.874709977,2.2899769409381743,20-50cm
4.350348028,1.677161610754745,20-50cm
1.798143852,1.0289562873591707,50-100cm
2.088167053,1.1275777281734074,50-100cm
44.6,3.8199077165203406,0-20cm
11.2,2.501435951739211,20-50cm
7.4,2.128231705849268,50-100cm
3.3,1.4586150226995167,>100cm
19.7,3.0301337002713233,0-20cm
11.0,2.4849066497880004,0-20cm
7.7,2.1633230256605382,20-50cm
6.4,2.0014800002101243,50-100cm
16.2,2.8449093838194073,0-20cm
13.6,2.681021528714291,20-50cm
11.4,2.517696472610991,50-100cm
7.9,2.186051276738094,50-100cm
5.0,1.791759469228055,>100cm
3.4,1.4816045409242156,>100cm
25.1,3.261935314328648,0-20cm
12.27,2.5855058483441162,20-50cm
6.35,1.9947003132247452,50-100cm
6.22,1.9768549529047348,>100cm
8.8,2.2823823856765264,0-20cm
3.6,1.5260563034950494,20-50cm
2.9,1.3609765531356006,50-100cm
