Profile,Latitude,Longitude,CLCD,MAT,climate_zone,n_layers
2768,34.78199889,118.6279883,Forest,13.6,Warm,5
2769,35.96441667,119.2188889,Forest,12.37,Warm,4
2770,34.69616667,117.7296389,Forest,13.9,Warm,5
2771,34.7365,117.7083611,Other,13.86,Warm,4
2772,34.88824583,118.64477,Cropland,13.47,Warm,5
2773,34.78738889,118.3951667,Cropland,13.55,Warm,5
2774,35.98041667,117.5818333,Grassland,12.99,Warm,5
2775,36.50283333,119.7203056,Cropland,12.61,Warm,5
2776,35.54130167,116.4191125,Cropland,13.78,Warm,5
2777,36.42641667,116.06175,Other,13.42,Warm,5
2778,36.33758333,117.4039722,Forest,12.73,Warm,4
2779,35.11647222,118.6565278,Cropland,13.01,Warm,4
2780,35.42203722,117.035205,Other,13.79,Warm,4
2781,35.9776625,117.5515933,Grassland,13.0,Warm,5
2782,34.94694444,117.1479444,Cropland,13.87,Warm,4
2783,35.48063889,117.7735556,Cropland,13.2,Warm,4
2784,35.42041667,116.0486944,Other,14.02,Warm,4
2785,36.13766667,116.5884444,Other,13.3,Warm,5
2786,36.58527778,116.1557778,Cropland,13.34,Warm,4
2787,35.52675,116.9933889,Cropland,13.69,Warm,4
2788,36.1675,116.6570556,Grassland,13.35,Warm,5
2789,36.13352778,116.66725,Cropland,13.39,Warm,4
2790,36.45294444,117.8562222,Forest,12.15,Warm,4
2791,36.44455556,117.8503611,Cropland,11.88,Warm,3
2792,36.421,116.9800556,Forest,12.73,Warm,3
2793,36.44861111,116.8933889,Other,13.38,Warm,5
2794,36.44133333,116.9171944,Forest,13.0,Warm,3
2795,35.64011111,117.7015,Cropland,12.94,Warm,3
2796,35.40080556,117.1006667,Cropland,13.62,Warm,2
2797,36.43505556,116.9013056,Forest,13.22,Warm,2
2798,36.51791667,118.8483889,Cropland,12.38,Warm,3
2799,36.43138889,117.9443889,Forest,11.55,Warm,4
2800,36.46197222,117.8720556,Grassland,12.6,Warm,4
2801,36.396,117.953,Other,12.03,Warm,4
2802,36.10505556,119.3303333,Cropland,12.37,Warm,3
2803,35.98827778,119.1892778,Forest,12.43,Warm,2
2804,36.15866667,119.8413889,Cropland,12.45,Warm,3
2805,36.11947222,119.5497778,Cropland,12.38,Warm,4
2806,36.11330556,119.3450278,Forest,12.38,Warm,3
2807,35.862,119.0795833,Cropland,12.47,Warm,2
2808,36.58044444,120.4439444,Grassland,12.39,Warm,3
2809,35.52805556,119.0775,Cropland,12.14,Warm,3
2810,35.47530556,119.4375556,Other,12.86,Warm,2
2811,36.00711111,119.1597778,Other,12.41,Warm,2
2812,35.02687583,117.4745064,Grassland,13.03,Warm,2
2813,36.44252778,117.8522222,Cropland,11.82,Warm,2
2814,36.39155556,117.36875,Forest,11.33,Warm,1
2815,36.38205556,117.3720556,Forest,11.72,Warm,3
2816,35.396515,117.1783553,Cropland,13.31,Warm,2
2817,36.555165,118.8825783,Forest,12.43,Warm,2
2818,35.66736111,117.7434722,Forest,12.62,Warm,2
2819,35.86547222,119.0621111,Cropland,12.49,Warm,2
2820,38.41527778,77.21166667,Cropland,12.54,Warm,5
2821,38.24277778,74.91805556,Other,-1.63,Alpine,4
2822,38.01975,77.03925,Forest,12.87,Warm,4
2823,37.80083333,75.23083333,Grassland,4.49,Temperate,4
2824,36.85194444,75.43361111,Forest,-6.77,Alpine,5
2825,37.78444444,75.21888889,Forest,4.42,Temperate,5
2826,38.95055556,75.50333333,Other,9.3,Temperate,5
2827,38.265,85.50472222,Cropland,11.02,Warm,5
2828,40.83083333,81.36944444,Other,11.83,Warm,6
2829,40.59816667,81.07322222,Forest,11.32,Warm,4
2830,38.18416667,85.44583333,Cropland,10.8,Warm,6
2831,39.1675,88.175,Other,10.55,Warm,6
2832,39.125,88.16666667,Other,10.51,Warm,7
2833,38.74805556,87.44194444,Grassland,10.46,Warm,7
2834,39.03583333,88.1425,Cropland,9.93,Temperate,6
2835,39.00944444,88.08694444,Cropland,10.12,Warm,5
2836,39.10833333,88.32305556,Other,10.66,Warm,6
2837,40.4725,97.02443611,Grassland,7.43,Temperate,6
2838,40.44571583,95.76891083,Cropland,8.86,Temperate,5
2839,39.77317972,97.90938611,Other,5.39,Temperate,2
2840,39.89815139,98.36258,Other,7.38,Temperate,3
2841,40.3486,97.24357806,Other,7.47,Temperate,7
2842,40.80455889,95.20817083,Other,8.68,Temperate,5
2843,40.94354361,95.51841222,Other,7.57,Temperate,5
2844,39.81423583,94.34769333,Other,8.37,Temperate,5
2845,39.69815917,98.32420917,Other,6.18,Temperate,7
2846,40.2426875,97.86556333,Forest,7.76,Temperate,4
2847,40.36230778,97.64900722,Other,7.73,Temperate,7
2848,40.31689944,97.81301583,Other,7.82,Temperate,8
2849,39.59800278,98.40876667,Forest,5.36,Temperate,3
2850,40.26312861,94.76038306,Cropland,9.47,Temperate,5
2851,40.51948389,96.92161667,Forest,7.53,Temperate,5
2852,39.89517667,97.3347375,Other,5.47,Temperate,3
2853,39.54857056,98.39960806,Other,4.8,Temperate,2
2854,38.14608,95.01187,Other,1.03,Temperate,4
2855,37.29464,95.54227,Other,3.82,Temperate,4
2856,36.76751,93.59652,Other,3.83,Temperate,4
2857,37.26131,94.10111,Other,4.42,Temperate,4
2858,36.90684,93.15979,Forest,2.81,Temperate,5
2859,38.00122,94.16027,Other,3.93,Temperate,5
2860,38.76606,98.23507,Forest,-3.2,Alpine,6
2861,38.79302,98.3319,Forest,-1.4,Alpine,4
2862,38.79053,98.25247,Forest,-2.18,Alpine,2
2863,38.6238,98.38472,Forest,-5.39,Alpine,4
2864,37.22295,97.20383,Other,4.26,Temperate,4
2865,37.25412,98.21377,Forest,-2.56,Alpine,4
2866,37.18276,98.20292,Forest,-2.27,Alpine,4
2867,38.81126,98.3997,Forest,-1.17,Alpine,4
2868,38.20516,94.33151,Other,3.66,Temperate,4
2869,39.490065,99.65260833,Cropland,6.03,Temperate,8
2870,39.13597222,100.223045,Cropland,7.05,Temperate,7
2871,38.94575222,100.5357256,Cropland,7.16,Temperate,5
2872,39.73172139,98.56177194,Forest,6.74,Temperate,9
2873,38.88606,100.3762172,Cropland,6.41,Temperate,8
2874,38.82375167,101.0235686,Cropland,6.75,Temperate,5
2875,38.47820667,100.8611308,Cropland,3.46,Temperate,5
2876,38.56592917,103.0842919,Cropland,7.92,Temperate,5
2877,38.33872667,102.079445,Other,5.06,Temperate,5
2878,39.83651528,98.78669333,Other,6.66,Temperate,8
2879,38.28739861,101.7666067,Forest,3.61,Temperate,4
2880,39.65829389,98.77638694,Forest,6.08,Temperate,5
2881,40.43926917,99.05446361,Other,7.6,Temperate,2
2882,40.76265861,99.4045675,Other,7.53,Temperate,5
2883,39.36425528,98.9012725,Other,3.64,Temperate,4
2884,39.04201167,102.50135,Other,7.26,Temperate,4
2885,40.226055,98.73316667,Forest,7.74,Temperate,5
2886,39.71685944,98.71088861,Cropland,6.12,Temperate,4
2887,39.62841833,98.85718472,Cropland,6.03,Temperate,6
2888,39.31585083,99.43934417,Other,5.22,Temperate,3
2889,38.48530944,101.553675,Forest,2.53,Temperate,5
2890,38.43175833,101.4480714,Forest,1.21,Temperate,8
2891,40.01690889,98.896065,Cropland,7.32,Temperate,7
2892,39.01061507,100.2953717,Forest,6.83,Temperate,7
2893,39.46398167,98.86160667,Forest,5.24,Temperate,4
2894,39.13304028,99.29610056,Cropland,1.14,Temperate,5
2895,38.50282889,100.9463614,Forest,3.77,Temperate,7
2896,37.27691556,102.8725703,Forest,2.76,Temperate,4
2897,38.98469528,100.0101708,Other,4.94,Temperate,4
2898,37.94756111,102.5155994,Cropland,6.72,Temperate,5
2899,36.97270722,103.3266639,Forest,3.48,Temperate,5
2900,37.83402194,102.0119239,Grassland,3.13,Temperate,4
2901,39.29332778,99.24606722,Other,3.8,Temperate,4
2902,38.92825611,100.83189,Forest,4.48,Temperate,7
2903,38.56068972,101.48663,Forest,3.86,Temperate,8
2904,39.77455611,98.55129278,Forest,6.93,Temperate,4
2905,39.45738278,98.71993111,Other,4.92,Temperate,6
2906,39.33393917,98.81166639,Other,2.14,Temperate,8
2907,38.56217,101.3691164,Forest,4.23,Temperate,4
2908,38.83751806,101.1534008,Forest,4.85,Temperate,5
2909,38.75391472,100.6460925,Other,6.98,Temperate,4
2910,38.61935833,101.0290228,Other,5.3,Temperate,3
2911,38.29189278,100.9081864,Cropland,0.98,Temperate,8
2912,38.67370222,100.9274336,Forest,5.82,Temperate,6
2913,37.93907611,102.3007139,Cropland,4.78,Temperate,6
2914,36.83637778,104.1537192,Forest,8.0,Temperate,4
2915,38.176215,101.592495,Forest,2.46,Temperate,4
2916,39.23216306,99.64189444,Forest,3.72,Temperate,4
2917,38.68414694,100.9519364,Forest,6.13,Temperate,5
2918,38.39308056,101.0127192,Forest,2.52,Temperate,6
2919,36.99257361,103.2114183,Forest,3.55,Temperate,4
2920,36.73396972,103.5040458,Forest,5.82,Temperate,5
2921,37.46028778,102.9016314,Grassland,5.27,Temperate,9
2922,39.31361111,99.73444444,Cropland,6.06,Temperate,4
2923,39.35686306,99.14115917,Other,4.45,Temperate,3
2924,39.62054667,99.60005333,Other,6.58,Temperate,4
2925,37.48538611,103.2287431,Forest,5.28,Temperate,4
2926,39.55220583,98.85944194,Other,5.81,Temperate,6
2927,40.16214111,99.41900333,Other,7.82,Temperate,8
2928,40.32721056,99.13733389,Other,8.02,Temperate,2
2929,39.97984639,98.68039611,Other,7.43,Temperate,3
2930,40.53311167,98.64637,Other,7.48,Temperate,4
2931,40.4352775,99.38564417,Other,7.93,Temperate,5
2932,39.12240722,102.5606139,Other,7.28,Temperate,1
2933,38.89493722,100.11074,Other,4.76,Temperate,2
2934,39.16135028,99.91660111,Other,5.22,Temperate,1
2935,39.255725,99.385825,Other,4.31,Temperate,1
2936,39.255185,99.64269111,Other,4.82,Temperate,3
2937,40.88085,100.7321167,Other,9.23,Temperate,6
2938,40.97949722,100.6850556,Other,9.14,Temperate,4
2939,40.91267222,100.3335611,Other,8.85,Temperate,7
2940,40.77945556,101.1259,Other,9.44,Temperate,9
2941,40.80464167,101.0877111,Other,9.38,Temperate,10
2942,40.67937222,101.3993472,Other,9.47,Temperate,5
2943,40.74023889,101.1697583,Other,9.48,Temperate,6
2944,40.79422222,101.1016444,Other,9.4,Temperate,5
2945,41.031625,100.4225528,Other,8.96,Temperate,4
2946,37.8557,101.10515,Forest,-3.28,Alpine,5
2947,36.79208,99.05104,Forest,1.3,Temperate,4
2948,38.00149,100.62564,Forest,-0.45,Alpine,5
2949,38.27667,99.88833,Forest,-1.69,Alpine,5
2950,37.26763,101.35633,Forest,-0.3,Alpine,4
2951,38.015239,100.25036,Forest,-4.58,Alpine,5
2952,38.25051,99.88318,Forest,-2.76,Alpine,4
2953,37.13229,101.80698,Forest,0.82,Temperate,4
2954,38.26372,99.88279,Forest,-2.22,Alpine,4
2955,37.33827,101.0295,Forest,-2.13,Alpine,4
2956,37.10703,101.82378,Grassland,0.89,Temperate,4
2957,37.11905,101.84335,Forest,0.25,Temperate,3
2958,37.15076,101.83157,Forest,-0.12,Alpine,4
2959,36.98819,101.67263,Forest,3.27,Temperate,4
2960,37.05217,101.47157,Cropland,2.39,Temperate,5
2961,38.82773,98.46634,Forest,-1.58,Alpine,4
2962,38.26667,99.87806,Forest,-2.0,Alpine,4
2963,37.94255,100.90813,Forest,-1.24,Alpine,7
2964,38.00244,100.90028,Forest,-2.12,Alpine,3
2965,38.22838,99.89638,Forest,-4.22,Alpine,7
2966,38.37852,99.32063,Forest,-2.63,Alpine,3
2967,38.23413,99.89186,Forest,-3.88,Alpine,4
2968,38.7044,98.47,Forest,-3.24,Alpine,4
2969,38.04855,100.22299,Forest,-3.66,Alpine,7
2970,37.48186,101.33782,Forest,0.12,Temperate,4
2971,38.23992,99.88897,Forest,-3.64,Alpine,4
2972,38.08369,100.42748,Forest,-1.2,Alpine,5
2973,38.71711,99.20508,Forest,-2.46,Alpine,8
2974,38.35641,99.39027,Forest,-2.55,Alpine,6
2975,38.27669,99.89361,Forest,-1.95,Alpine,4
2976,38.22806,100.04694,Grassland,-0.06,Alpine,5
2977,38.73713,98.59045,Forest,-1.96,Alpine,7
2978,37.27264,99.91578,Forest,0.24,Temperate,4
2979,38.84918,98.44326,Forest,-1.55,Alpine,5
2980,38.19043,100.02543,Cropland,-1.0,Alpine,4
2981,38.26308,99.87553,Forest,-2.39,Alpine,4
2982,36.93276,100.07155,Other,0.52,Temperate,5
2983,38.35868,99.73277,Forest,-1.77,Alpine,4
2984,38.19028,100.02239,Forest,-0.91,Alpine,2
2985,37.87809,100.77894,Forest,-3.42,Alpine,3
2986,38.84403,98.88969,Other,-3.52,Alpine,5
2987,38.27418,99.88852,Forest,-1.78,Alpine,3
2988,38.27547,99.89524,Forest,-1.93,Alpine,4
2989,36.62266,101.52756,Grassland,4.76,Temperate,4
2990,36.68609,99.45139,Forest,0.2,Temperate,3
2991,37.00521,99.46357,Forest,0.08,Temperate,4
2992,36.67027,101.52162,Cropland,4.97,Temperate,5
2993,37.02121,100.79013,Forest,0.22,Temperate,5
2994,36.87722,101.88554,Forest,3.23,Temperate,5
2995,36.8676,101.88848,Grassland,3.14,Temperate,5
2996,37.18688,102.16606,Forest,2.34,Temperate,4
2997,36.81556,100.79512,Forest,0.75,Temperate,4
2998,36.90581,101.75348,Cropland,3.88,Temperate,4
2999,37.0796,101.56637,Cropland,2.53,Temperate,2
3000,38.76493,98.74163,Other,-5.71,Alpine,5
3001,38.78157,98.74942,Forest,-5.34,Alpine,2
3002,38.25257,100.19805,Forest,0.65,Temperate,2
3003,38.78949,98.74171,Forest,-5.23,Alpine,2
3004,38.78146,98.73932,Other,-5.51,Alpine,2
3005,38.07327,100.23307,Forest,-2.76,Alpine,3
3006,36.697475,104.6780419,Cropland,9.23,Temperate,4
3007,36.70002,104.9204114,Forest,8.44,Temperate,5
3008,41.13325,107.1893333,Cropland,7.74,Temperate,4
3009,40.94641667,108.3390278,Forest,7.08,Temperate,4
3010,40.35656111,107.0496556,Cropland,8.06,Temperate,4
3011,40.56631111,109.8262778,Cropland,6.64,Temperate,4
3012,40.87808333,107.7598611,Forest,7.64,Temperate,4
3013,41.05163889,108.1900833,Cropland,7.12,Temperate,5
3014,41.07027778,107.8470556,Cropland,7.4,Temperate,4
3015,41.18066667,107.5977778,Cropland,7.53,Temperate,5
3016,40.87288611,107.367925,Cropland,7.86,Temperate,5
3017,40.54701111,109.7331861,Cropland,6.69,Temperate,5
3018,40.56388889,109.3483333,Forest,6.97,Temperate,5
3019,41.07454444,108.200225,Forest,7.12,Temperate,5
3020,40.00439444,109.0947583,Grassland,5.58,Temperate,5
3021,40.00625,110.0187778,Forest,6.16,Temperate,3
3022,41.04972222,109.9130556,Forest,4.81,Temperate,4
3023,39.242125,107.8933639,Forest,7.23,Temperate,4
3024,39.45609722,109.7272806,Forest,6.89,Temperate,3
3025,39.05800833,109.5096361,Forest,7.09,Temperate,5
3026,40.93759722,107.1775194,Cropland,7.83,Temperate,4
3027,40.84898333,106.8982611,Other,7.93,Temperate,4
3028,39.90886944,109.9498083,Grassland,6.01,Temperate,3
3029,38.63126667,107.3588472,Forest,7.51,Temperate,4
3030,40.33766667,109.9893056,Forest,6.72,Temperate,4
3031,40.85472222,110.0819444,Forest,4.03,Temperate,4
3032,39.56311944,106.8854528,Forest,7.63,Temperate,3
3033,40.81444444,108.8052778,Cropland,7.06,Temperate,4
3034,40.76244444,107.9678056,Forest,7.77,Temperate,1
3035,40.28236667,106.9621111,Grassland,8.25,Temperate,2
3036,39.02916667,106.6808333,Forest,7.62,Temperate,4
3037,38.37811111,106.3238333,Cropland,8.67,Temperate,3
3038,38.63152778,106.4351667,Cropland,7.99,Temperate,3
3039,37.54827778,105.1559167,Cropland,9.32,Temperate,4
3040,38.09163889,106.1096389,Cropland,9.25,Temperate,2
3041,37.46791667,105.7143611,Cropland,9.71,Temperate,3
3042,38.29402778,106.1605833,Cropland,9.05,Temperate,2
3043,38.82411111,106.2558056,Grassland,8.0,Temperate,3
3044,38.93108333,106.7343056,Cropland,7.76,Temperate,5
3045,38.48319444,106.4660278,Cropland,8.27,Temperate,3
3046,38.588,106.3891389,Cropland,8.1,Temperate,3
3047,37.959,106.1121944,Forest,9.27,Temperate,3
3048,38.90486111,106.5791667,Forest,7.65,Temperate,3
3049,37.09161111,105.1501111,Grassland,7.31,Temperate,3
3050,37.75008333,106.1453611,Forest,9.61,Temperate,3
3051,37.43880556,104.8385556,Forest,8.34,Temperate,3
3052,37.03508333,105.4754167,Other,8.27,Temperate,4
3053,37.61508333,105.9728056,Forest,9.36,Temperate,2
3054,37.30497222,105.6015556,Grassland,9.27,Temperate,3
3055,37.33555556,105.4352778,Forest,8.39,Temperate,3
3056,37.17336111,106.6795,Forest,8.26,Temperate,2
3057,37.10575,105.8853889,Forest,9.27,Temperate,3
3058,37.18916667,106.4141667,Forest,8.53,Temperate,6
3059,37.33308333,104.91675,Forest,8.35,Temperate,4
3060,36.8085,105.5620278,Forest,8.01,Temperate,3
3061,37.22172222,105.1014444,Forest,6.81,Temperate,3
3062,37.64425,106.2652222,Forest,9.39,Temperate,3
3063,36.8935,105.8611111,Grassland,8.93,Temperate,3
3064,37.66866667,106.5390278,Forest,9.1,Temperate,2
3065,37.36505556,105.2340278,Forest,8.78,Temperate,3
3066,37.32416667,106.1980556,Forest,8.26,Temperate,2
3067,37.74394444,106.9906111,Forest,8.3,Temperate,3
3068,38.95769444,106.4091111,Other,7.76,Temperate,3
3069,38.84891667,106.3690833,Other,7.77,Temperate,3
3070,37.88747222,107.08975,Forest,7.82,Temperate,2
3071,36.78472222,106.5077778,Grassland,6.98,Temperate,3
3072,38.16730556,106.2719722,Cropland,9.02,Temperate,2
3073,37.90108333,106.3214722,Cropland,9.23,Temperate,3
3074,38.4275,106.5108333,Forest,8.57,Temperate,3
3075,39.08380556,106.5276667,Forest,7.75,Temperate,5
3076,36.71833333,105.6325,Forest,8.42,Temperate,4
3077,38.86258333,106.6325278,Forest,7.66,Temperate,3
3078,38.55108333,106.2434722,Other,8.32,Temperate,3
3079,36.72138889,105.9388889,Forest,8.39,Temperate,3
3080,37.43555556,106.1108333,Forest,9.15,Temperate,3
3081,37.41875,106.9683056,Forest,7.92,Temperate,3
3082,37.11194444,106.1452778,Forest,7.47,Temperate,2
3083,38.11361111,106.6627778,Forest,8.52,Temperate,2
3084,36.91527778,106.1469444,Forest,7.83,Temperate,3
3085,37.17355556,107.3058333,Forest,7.67,Temperate,3
3086,36.69111111,106.1891667,Forest,8.2,Temperate,2
3087,36.63330556,105.2932222,Forest,5.82,Temperate,3
3088,37.02027778,106.4391667,Forest,7.67,Temperate,3
3089,36.72194444,106.0719444,Forest,8.88,Temperate,3
3090,38.63977778,105.9559722,Forest,8.06,Temperate,2
3091,37.15686111,105.7335556,Forest,9.15,Temperate,2
3092,37.31897222,106.6553889,Forest,8.75,Temperate,3
3093,37.77705556,107.2216389,Grassland,7.71,Temperate,3
3094,37.45169444,106.4104444,Forest,9.09,Temperate,3
3095,37.83927778,106.6730556,Other,8.14,Temperate,3
3096,37.60144444,107.2218889,Grassland,7.84,Temperate,3
3097,39.32025,106.7290556,Forest,7.97,Temperate,3
3098,38.36,106.0019444,Cropland,9.22,Temperate,3
3099,38.65986111,106.6211389,Forest,8.35,Temperate,1
3100,39.32183333,106.718,Forest,7.91,Temperate,1
3101,38.31577778,105.9489167,Forest,9.39,Temperate,1
3102,38.26094444,105.9543611,Forest,9.46,Temperate,1
3103,37.8875,107.0889722,Forest,7.83,Temperate,1
3104,38.09022222,107.2089722,Forest,7.38,Temperate,1
3105,37.45002778,106.7428333,Forest,8.68,Temperate,1
3106,37.85991667,106.4823889,Forest,8.86,Temperate,1
3107,37.57869444,105.5744444,Other,9.78,Temperate,1
3108,36.98638889,105.7019444,Forest,9.09,Temperate,2
3109,38.87611111,106.1786111,Other,7.86,Temperate,2
3110,37.345,105.4125,Forest,8.19,Temperate,1
3111,37.26055556,105.5577778,Forest,8.56,Temperate,1
3112,37.33305556,105.464,Forest,8.79,Temperate,2
3113,37.67625,106.8003056,Forest,8.66,Temperate,3
3114,37.91025,107.3533056,Forest,8.36,Temperate,3
3115,39.00638889,106.1691944,Other,6.23,Temperate,1
3116,38.60777778,105.9283333,Forest,6.97,Temperate,2
3117,39.28608333,106.6564722,Other,7.11,Temperate,1
3118,38.71888889,106.10875,Cropland,8.69,Temperate,2
3119,37.89552778,106.4833611,Forest,8.57,Temperate,2
3120,38.39666667,106.0055556,Forest,9.26,Temperate,1
3121,38.64313889,106.2699167,Cropland,8.19,Temperate,2
3122,37.74666667,105.8843889,Cropland,9.47,Temperate,1
3123,37.52,108.0688889,Grassland,8.24,Temperate,5
3124,38.86163889,109.8264444,Forest,7.34,Temperate,5
3125,37.98611111,109.8294444,Cropland,9.4,Temperate,3
3126,38.97013889,109.84025,Forest,7.36,Temperate,5
3127,38.03916667,109.3325,Forest,8.9,Temperate,4
3128,37.73694444,107.6183333,Forest,8.47,Temperate,5
3129,38.40991667,110.0180556,Forest,7.74,Temperate,5
3130,37.45277778,108.6958333,Forest,7.81,Temperate,3
3131,36.88166667,110.0988889,Grassland,10.07,Warm,4
3132,37.44361111,107.2866667,Cropland,8.38,Temperate,4
3133,37.57222222,108.1238889,Cropland,8.12,Temperate,3
3134,37.47361111,108.0969444,Cropland,8.06,Temperate,4
3135,37.61361111,110.1655556,Grassland,9.45,Temperate,3
3136,36.85972222,110.0275,Grassland,10.05,Warm,3
3137,37.52972222,108.6538889,Cropland,7.75,Temperate,3
3138,37.21361111,109.765,Forest,9.37,Temperate,3
3139,37.47305556,107.4086111,Cropland,8.35,Temperate,4
3140,36.70694444,109.0972222,Forest,9.04,Temperate,3
3141,36.87944444,108.7355556,Grassland,8.37,Temperate,3
3142,38.47347222,109.9625833,Forest,7.59,Temperate,5
3143,37.6925,109.9486111,Forest,9.32,Temperate,4
3144,37.47805556,108.1002778,Cropland,8.12,Temperate,4
3145,37.68861111,107.5302778,Forest,8.46,Temperate,4
3146,37.59611111,108.1375,Forest,8.17,Temperate,3
3147,39.08791667,109.9584722,Forest,7.04,Temperate,4
3148,38.51041667,109.6420833,Forest,8.13,Temperate,5
3149,37.54,109.58,Forest,9.09,Temperate,4
3150,36.72055556,108.7738889,Grassland,9.01,Temperate,4
3151,39.98188889,115.7511111,Forest,9.96,Temperate,4
3152,39.98830556,115.4286111,Forest,5.76,Temperate,3
3153,40.03588889,115.4679444,Grassland,2.76,Temperate,2
3154,40.03666667,115.4706111,Forest,2.77,Temperate,2
3155,40.48330556,115.8361389,Forest,9.18,Temperate,3
3156,40.00433333,115.7485,Forest,10.47,Warm,3
3157,39.98097222,115.728,Forest,10.28,Warm,4
3158,40.34905556,115.9773056,Forest,8.88,Temperate,3
3159,39.60978056,115.9678278,Cropland,12.22,Warm,3
3160,40.04016667,116.0358333,Forest,9.88,Temperate,3
3161,39.94633333,115.6974167,Forest,9.65,Temperate,4
3162,40.00530556,115.4839167,Forest,6.51,Temperate,3
3163,39.8675,115.5704167,Forest,7.44,Temperate,4
3164,39.97727778,115.4285833,Forest,6.05,Temperate,4
3165,39.8845,115.5506389,Forest,8.95,Temperate,2
3166,39.89691667,115.5571389,Forest,9.1,Temperate,2
3167,39.963,115.7136667,Forest,9.88,Temperate,3
3168,40.07911111,116.03175,Forest,7.93,Temperate,2
3169,40.45283333,115.8629167,Cropland,9.57,Temperate,3
3170,40.35444444,115.9547778,Forest,9.12,Temperate,2
3171,39.97875,115.7254444,Forest,10.3,Warm,3
3172,39.98830556,115.429,Forest,5.76,Temperate,3
3173,40.03797222,115.468,Grassland,2.74,Temperate,2
3174,39.86783333,115.5793056,Forest,7.21,Temperate,2
3175,39.8745,115.5709167,Forest,7.4,Temperate,3
3176,40.03966667,115.4859444,Grassland,4.25,Temperate,2
3177,39.97638889,115.7045833,Other,10.41,Warm,1
3178,40.45347222,115.8561389,Other,9.58,Temperate,3
3179,40.00172222,115.7757778,Forest,10.25,Warm,2
3180,39.96616667,115.6779444,Forest,10.15,Warm,2
3181,40.00108333,115.7768056,Forest,10.29,Warm,1
3182,39.99936111,115.4835,Forest,6.88,Temperate,2
3183,40.07066667,116.0225278,Forest,7.4,Temperate,2
3184,40.35763889,115.3501111,Cropland,9.98,Temperate,4
3185,40.12858333,115.4673889,Grassland,7.46,Temperate,4
3186,40.71372222,114.4365,Cropland,8.03,Temperate,3
3187,40.33016667,115.0232222,Cropland,9.12,Temperate,4
3188,39.89986111,114.6111389,Forest,7.47,Temperate,5
3189,41.09866667,114.7616111,Grassland,4.45,Temperate,3
3190,41.03905556,114.6026111,Forest,4.13,Temperate,3
3191,39.81777778,114.9511667,Grassland,4.03,Temperate,5
3192,40.84877778,115.7518889,Forest,5.58,Temperate,6
3193,39.92133333,114.3762222,Grassland,6.02,Temperate,4
3194,37.68613889,114.3581111,Cropland,13.22,Warm,3
3195,40.44416667,115.107,Forest,7.06,Temperate,4
3196,39.72216667,115.46225,Grassland,10.17,Warm,5
3197,37.06425,114.1615556,Forest,12.73,Warm,3
3198,39.4595,114.9693056,Grassland,8.17,Temperate,2
3199,38.14738889,114.8715,Forest,13.06,Warm,4
3200,38.84294444,115.9652778,Cropland,12.89,Warm,3
3201,39.53786111,115.9308611,Grassland,12.21,Warm,4
3202,37.18119444,115.1071389,Cropland,13.33,Warm,4
3203,40.98288889,115.1808056,Grassland,5.89,Temperate,3
3204,40.63069444,114.9729722,Cropland,9.36,Temperate,3
3205,38.27233333,115.6358333,Cropland,13.07,Warm,4
3206,38.87983333,113.9679722,Grassland,9.65,Temperate,3
3207,37.60919444,114.7985833,Cropland,13.3,Warm,5
3208,40.09177778,115.4807778,Forest,6.11,Temperate,4
3209,41.13944444,115.0188056,Grassland,4.27,Temperate,4
3210,40.81880556,115.3617222,Forest,2.93,Temperate,2
3211,38.45852778,113.9980833,Other,12.09,Warm,4
3212,40.71175,114.3052778,Forest,7.04,Temperate,2
3213,40.39772222,114.8726111,Forest,6.49,Temperate,3
3214,40.68008333,114.9785278,Cropland,8.87,Temperate,3
3215,40.65655556,114.733,Cropland,8.24,Temperate,2
3216,39.14605556,115.3613889,Cropland,12.74,Warm,4
3217,40.27575,114.5274167,Forest,6.3,Temperate,4
3218,38.15547222,113.82975,Grassland,9.54,Temperate,3
3219,37.35969444,115.63025,Cropland,13.17,Warm,4
3220,38.62644444,115.1749167,Forest,12.86,Warm,5
3221,36.90405556,114.5646389,Forest,13.5,Warm,3
3222,37.15536111,114.0725556,Other,12.44,Warm,3
3223,36.89483333,113.9330278,Forest,11.02,Warm,1
3224,36.93291667,114.1792222,Forest,12.83,Warm,2
3225,36.77805556,113.7263611,Grassland,9.78,Temperate,1
3226,39.18147222,114.8150833,Grassland,10.48,Warm,1
3227,39.22530556,115.0223056,Grassland,11.61,Warm,1
3228,38.42791667,114.2248889,Other,12.65,Warm,2
3229,39.4195,115.3511667,Forest,11.97,Warm,3
3230,40.82491667,114.6251111,Forest,6.54,Temperate,1
3231,36.76822222,113.7291667,Forest,9.68,Temperate,1
3232,39.94716667,114.1386667,Forest,6.21,Temperate,1
3233,40.00158333,115.2952778,Forest,3.93,Temperate,1
3234,41.08833333,110.6272222,Forest,1.81,Temperate,6
3235,40.54317778,110.4453111,Cropland,5.71,Temperate,10
3236,41.03758333,111.4786111,Forest,2.55,Temperate,5
3237,40.34666667,110.8367222,Cropland,6.1,Temperate,6
3238,40.21272222,111.3999444,Cropland,6.24,Temperate,5
3239,40.35452778,111.1448333,Forest,6.32,Temperate,4
3240,40.61622222,111.0053333,Forest,6.04,Temperate,4
3241,40.62241667,111.9236944,Cropland,5.79,Temperate,4
